blockgr10,rs,sfpar,mfpar,cdpar,aptpar,othpar,alsales,sfsales,mfsales,cdsales,f,f_bor,f_tax,f_mort,gt1_alsales,gt1_sfsales,gt1_mfsales,gt1_cdsales,cntynme10,area10,demo,mf_s8prop,assisted_units_count,property_total_unit_count,pop,vac_hunit,rent_hunit,com_area,rvac_area,pv,n_sales_17,med_sfarea17,med_sfprice17,med_sfprice_per_sqft17,n_sales_18,med_sfarea18,med_sfprice18,med_sfprice_per_sqft18,n_sales_19,med_sfarea19,med_sfprice19,med_sfprice_per_sqft19,med_alsales,med_sfsales,med_mfsales,med_cdsales,med_alpricesft,med_sfpricesft,med_mfpricesft,med_cdpricesft,std_alpricesft,std_sfpricesft,std_mfpricesft,std_cdpricesft,_gt1_alsales,_gt1_sfsales,_gt1_mfsales,_gt1_cdsales,_mf_s8prop,_com_area,_rvac_area,_pv
390351208012,295.66666667,171.33333333,122.66666667,0,0,1.6666666667,54,23,31,0,35,6,15,14,42,20,22,0,Cuyahoga,0.1239893776,20,0,0,0,1317,131,287,0.0092278969,0.0075041968,54,7,1248,13500,8.0128205128,9,1167,41500,37.053571429,7,1174,42000,41.420118343,1.2857142857,1.15,1.4090909091,,15.38959262,37.053571429,14.010507881,,16.113433123,18.604680641,7.7343095271,,14.21,6.76,7.44,0,0,7.44,6.05,18.26
390351208021,375,166.66666667,207.66666667,0,0,1,90,26,64,0,63,31,20,12,67,23,44,0,Cuyahoga,0.1480416125,24,0,0,0,1399,304,350,0.0158929494,0.0166343836,105,11,1174,23500,19.982993197,8,1428,29400,22.607500421,7,1109,36000,32.083333333,1.3432835821,1.1304347826,1.4545454545,,14.91297591,25.414055149,11.441951533,,12.121989923,12.6902459,10.282977371,,17.87,6.13,11.73,0,0,10.74,11.24,28
390351208022,316,236.33333333,76.333333333,0,0,3.3333333333,51,32,19,0,64,24,27,13,40,25,15,0,Cuyahoga,0.098121304,25,0,0,0,773,164,107,0.003910124,0.0091560133,142,13,1056,24900,23.140495868,10,1243,27950,24.711101779,9,1168,23500,22.916666667,1.275,1.28,1.2666666667,,19.129554656,23.028581267,12.411347518,,11.970214175,12.569233418,8.9002328048,,12.66,7.91,4.75,0,0,3.98,9.33,44.94
390351211001,327.66666667,283.66666667,43.666666667,0,0,1,51,46,5,0,37,19,9,9,35,31,4,0,Cuyahoga,0.1055835008,25,0,0,0,750,105,88,0.01501711,0.0089057119,93,8,1247,29500,21.211209203,19,1271,29900,25.625,19,1268,29000,23.876123876,1.4571428571,1.4838709677,1.25,,23.80952381,24.071223488,18.62745098,,13.822886669,14.364593988,4.9317233538,,10.68,9.46,1.22,0,0,14.22,8.43,28.38
390351211002,261.33333333,186.66666667,74.333333333,0,0,1,56,46,10,0,44,21,20,3,38,30,8,0,Cuyahoga,0.0691516717,15,0,0,0,642,97,187,0.00298091,0.0071163697,102,12,1351.5,18250,14.256933704,19,1280,25700,20.016891892,15,1280,14500,10.424155284,1.4736842105,1.5333333333,1.25,,16.604977054,15.939138986,17.483895285,,17.275399509,18.762127991,6.5150678475,,14.54,11.48,3.06,0,0,4.31,10.29,39.03
390351211003,185.33333333,121.66666667,63,0,0,1,42,26,16,0,14,5,7,2,28,18,10,0,Cuyahoga,0.0832011577,10,0,0,0,857,80,211,0.0035618974,0.0040447084,66,11,1287,25000,20.048115477,7,1089,10300,13.008130081,8,1252.5,30000,28.701574693,1.5,1.4444444444,1.6,,18.303471364,20.134951411,14.28075821,,11.545884829,12.511495539,9.4836586379,,15.11,9.71,5.4,0,0,4.28,4.86,35.61
390351212001,188,157,30,0,0,1.5,36,28,8,0,35,18,12,5,25,21,4,0,Cuyahoga,0.0513326703,27,0,0,0,539,106,113,0.0065726512,0.0058439509,75,5,1008,8000,6.734006734,10,984,21300,21.019345238,13,1008,18500,21.017699115,1.44,1.3333333333,2,,19.116888328,18.665145131,22.050523749,,15.940591294,17.026368475,12.337941529,,13.3,11.17,2.13,0,0,12.8,11.38,39.89
390351212002,204.66666667,177.33333333,26.333333333,0,0,1,35,33,2,0,33,13,16,4,27,25,2,0,Cuyahoga,0.0530265005,13,0,0,0,395,53,73,0.0166561209,0.0013313174,79,10,1656,15500,11.317848818,9,1368,26600,16.40304628,14,1248,19750,14.909952139,1.2962962963,1.32,1,,14.527845036,14.527845036,8.974255055,,8.399170129,8.3962935236,7.9841236658,,13.19,12.21,0.98,0,0,31.41,2.51,38.6
390351212003,234.33333333,121,113.33333333,0,0,0,70,26,44,0,37,13,19,5,46,20,26,0,Cuyahoga,0.0742169462,31,0,0,0,593,154,105,0.0136971634,0.0046282068,53,11,980,16300,16.632653061,9,1224,25500,22.29020979,6,1248,17800,15.677819717,1.5217391304,1.3,1.6923076923,,16.84754522,16.981908304,16.84754522,,12.433335701,15.426792549,9.5485691672,,19.63,8.53,11.1,0,0,18.46,6.24,22.62
390351213001,301.66666667,242.66666667,57,0,0,2,48,36,12,0,56,25,25,6,41,31,10,0,Cuyahoga,0.1422365663,46,0,0,0,572,200,138,0.0183171918,0.0220228923,150,19,1283,17000,14.800389484,8,1275,21625,20.079115067,9,1296,16500,11.99376947,1.1707317073,1.1612903226,1.2,,12.731481481,14.040500864,10.284257257,,9.0836953734,8.647045257,10.349419071,,13.59,10.28,3.31,0,0,12.88,15.48,49.72
390351213002,130,108.33333333,21.666666667,0,0,0,23,16,7,0,17,7,6,4,15,11,4,0,Cuyahoga,0.1145152024,12,0,0,0,345,48,85,0.0030289041,0.0070554623,61,6,1333,17150,12.972768533,8,1561,7250,4.7442265887,2,1316.5,23000,17.090511827,1.5333333333,1.4545454545,1.75,,11.086474501,9.0225747376,11.086474501,,8.9772165202,8.5493212906,10.468167844,,11.54,8.46,3.08,0,0,2.64,6.16,46.92
390351213003,264.33333333,217.33333333,45.666666667,0,0,2,71,56,15,0,52,25,21,6,57,45,12,0,Cuyahoga,0.2563988713,29,0,0,0,947,100,356,0.0255882332,0.0270947759,171,19,1456,20900,13.924050633,19,1248,23200,14.34352518,18,1302.5,21000,14.908713982,1.2456140351,1.2444444444,1.25,,13.340174448,14.370862702,6.6137566138,,11.047440977,11.409031843,8.0756446382,,21.56,17.02,4.54,0,0,9.98,10.57,64.69
390351214011,221,111,109.33333333,0,0,1,55,25,30,0,24,4,15,5,39,18,21,0,Cuyahoga,0.1325044749,21,0,0,0,828,65,225,0.0706346849,0.0045639276,57,8,1120,23250,20.495772275,8,1165,28950,21.682832269,9,1120,33000,28.571428571,1.4102564103,1.3888888889,1.4285714286,,18.71657754,22.704507513,15.562847632,,14.470215413,14.714575374,13.005452122,,17.65,8.14,9.5,0,0,53.31,3.44,25.79
390351214012,396.66666667,324.33333333,69.333333333,0,0,3,79,63,16,0,56,19,21,16,60,49,11,0,Cuyahoga,0.1695540674,21,0,0,0,1061,136,109,0.0319314595,0.0127412621,147,23,1243,26700,19.230769231,26,1165,25700,21.892099863,14,1226,25150,19.172123571,1.3166666667,1.2857142857,1.4545454545,,18.725413061,19.669551534,8.674155918,,14.170728513,14.433646651,9.1606743239,,15.13,12.35,2.77,0,0,18.83,7.51,37.06
390351214031,327,263.33333333,63.666666667,0,0,0,53,35,18,0,38,10,15,13,41,26,15,0,Cuyahoga,0.1077738584,24,0,0,0,872,162,112,0.0077103779,0.0024683985,121,11,1341,18600,13.439306358,9,1192,24500,19.506369427,15,1294,22500,18.028846154,1.2926829268,1.3461538462,1.2,,14.298480786,17.227456258,12.487844823,,11.366336171,12.062661434,7.5433362554,,12.54,7.95,4.59,0,0,7.15,2.29,37
390351214032,380.66666667,325.66666667,53,0,0,3,71,55,16,0,39,13,14,12,55,43,12,0,Cuyahoga,0.1827162906,21,0,0,0,646,165,102,0.0581681158,0.0178541451,158,14,1299.5,17500,12.450316332,19,1342,22500,17.80923994,22,1124,20200,17.178323822,1.2909090909,1.2790697674,1.3333333333,,15.452408931,16.836734694,7.7233110631,,13.02173263,13.762645729,6.3115183108,,14.45,11.3,3.15,0,0,31.84,9.77,41.51
390351214033,346,342.66666667,3,0,0,1,81,81,0,0,50,14,23,13,58,58,0,0,Cuyahoga,0.1027873488,25,0,0,0,659,101,134,0.0021080837,0.0075242123,176,26,1070.5,25500,27.461852046,33,858,20000,25.143678161,22,853,17750,20.801917989,1.3965517241,1.3965517241,,,23.752969121,23.752969121,,,16.830107226,16.830107226,,,16.76,16.76,0,0,0,2.05,7.32,50.87
390351215001,358.33333333,319,38,0,0,2,71,54,17,0,36,14,10,12,47,39,8,0,Cuyahoga,0.1028865771,13,0,0,0,553,178,51,0.0107380266,0.0069729611,68,21,1244,18000,15.188834154,13,1220,35200,24.928774929,20,1213,34750,27.572481381,1.5106382979,1.3846153846,2.125,,20.543981481,23.309270517,17.784846732,,15.176384348,16.078987337,11.328762669,,13.12,10.88,2.23,0,0,10.44,6.78,18.98
390351215002,266,264.66666667,1,0,0,1,34,34,0,0,23,3,7,13,27,27,0,0,Cuyahoga,0.0727041979,2,0,0,0,729,0,110,0.0047671315,0.0016145116,96,12,1131,26500,23.430592396,11,1036,50000,44.61994077,11,1131,31920,25.773195876,1.2592592593,1.2592592593,,,30.021173624,30.021173624,,,21.715411594,21.715411594,,,10.15,10.15,0,0,0,6.56,2.22,36.09
390351215003,228.66666667,214.66666667,14,0,0,0,26,26,0,0,23,5,6,12,21,21,0,0,Cuyahoga,0.0697991651,9,0,0,0,451,53,0,0.0111570248,0.0032349417,57,9,1170,22099,18.888034188,7,1268,27000,22.193211488,10,1235.5,34750,25.643495756,1.2380952381,1.2380952381,,,23.82603681,23.82603681,,,18.728233535,18.728233535,,,9.18,9.18,0,0,0,15.98,4.63,24.93
390351215004,301.33333333,198.66666667,101.66666667,0,0,3,77,49,28,0,30,12,8,10,52,34,18,0,Cuyahoga,0.0937560328,24,0,0,0,696,133,99,0.0162734232,0.0063629907,80,10,1503,20250,13.622026707,20,1266.5,26850,21.390457369,19,1302,30000,18.570624648,1.4807692308,1.4411764706,1.5555555556,,18.138801262,20.408163265,16.318526694,,11.479461767,12.273035426,8.9611714148,,17.26,11.28,5.97,0,0,17.36,6.79,26.55
390351217001,475.33333333,475.33333333,0,0,0,0,72,72,0,0,35,4,1,30,57,57,0,0,Cuyahoga,0.1283222162,0,0,0,0,707,59,74,0.0150175405,0.0053509168,91,21,1328,65000,49.758120249,24,1350,65000,44.430147059,27,1288,50000,40.290088638,1.2631578947,1.2631578947,,,44.845759149,44.845759149,,,30.568596172,30.568596172,,,11.99,11.99,0,0,0,11.7,4.17,19.14
390351217002,327.33333333,327,0,0,0,1,65,65,0,0,24,2,3,19,50,50,0,0,Cuyahoga,0.0863961532,3,0,0,0,1133,0,139,0.0168353994,0.0025099001,58,20,1232.5,52950,41.627959035,15,1161,42000,40.548780488,30,1183.5,41250,35.490760112,1.3,1.3,,,36.526946108,36.526946108,,,31.171540275,31.171540275,,,15.27,15.27,0,0,0,19.49,2.91,17.72
390351217003,479.66666667,477.66666667,2,0,0,0,87,87,0,0,47,5,8,34,66,66,0,0,Cuyahoga,0.1425500813,6,0,0,0,559,53,46,0.0265261278,0.0038150683,81,23,1332,57600,45.55984556,32,1276,45000,41.00928382,32,1301.5,42975,34.533793953,1.3181818182,1.3181818182,,,36.106750392,36.106750392,,,25.155739098,25.155739098,,,13.76,13.76,0,0,0,18.61,2.68,16.89
390351217004,431.33333333,425.33333333,6,0,0,0,97,96,1,0,52,7,14,31,67,66,1,0,Cuyahoga,0.1116337219,1,0,0,0,1967,31,326,0.011633451,0.0005956224,125,28,1224,38700,31.662442371,25,1405,43465,39.682539683,43,1268,42500,35.026269702,1.447761194,1.4545454545,1,,35.414235706,35.451597348,9.3976449275,,27.540997404,27.497211284,,,15.53,15.3,0.23,0,0,10.42,0.53,28.98
390351218001,493.66666667,484.66666667,9,0,0,0,60,58,2,0,32,5,9,18,53,51,2,0,Cuyahoga,0.1694432561,4,0,0,0,903,111,134,0.0001872417,0.0002466067,91,19,1060,28500,28.301886792,12,1204.5,51550,48.030177067,27,1116,58000,50,1.1320754717,1.137254902,1,,40.824596859,42.775661468,26.97212932,,35.950027215,36.176980706,13.410591484,,10.74,10.33,0.41,0,0,0.11,0.15,18.43
390351218002,308.66666667,293.66666667,15,0,0,0,44,35,9,0,40,1,11,28,39,31,8,0,Cuyahoga,0.087393069,5,0,0,0,588,32,6,0,0.0013097237,41,10,1161.5,32125,28.336864407,12,1137,40000,34.332688588,13,1152,65000,52.845528455,1.1282051282,1.1290322581,1.125,,33.945701866,39.932432432,17.837235229,,82.504431502,91.018058472,11.113752513,,12.63,10.04,2.59,0,0,0,1.5,13.28
390351219001,599.33333333,590,7,0,0,2.3333333333,108,107,1,0,63,9,23,31,85,84,1,0,Cuyahoga,0.2765510883,9,0,0,0,1303,100,196,0.1053856391,0.0107844424,184,33,1174,24000,22.956603774,33,1092,33900,37.5,41,1193,41900,38.807189542,1.2705882353,1.2738095238,1,,32.790549858,32.012195122,40.264026403,,19.987735571,20.072808541,,,14.18,14.02,0.17,0,0,38.11,3.9,30.7
390351221001,368.33333333,368.33333333,0,0,0,0,39,39,0,0,33,1,5,27,33,33,0,0,Cuyahoga,0.1313434657,0,0,0,0,715,53,53,0.0440741219,0.0013165031,31,15,1153,37000,32.941595442,11,936,50200,55.928411633,13,1064,45000,43.436293436,1.1818181818,1.1818181818,,,43.436293436,43.436293436,,,32.814703362,32.814703362,,,8.96,8.96,0,0,0,33.56,1,8.42
390351221002,497.33333333,497.33333333,0,0,0,0,61,61,0,0,30,7,5,18,50,50,0,0,Cuyahoga,0.2989388368,2,0,0,0,1617,26,165,0.1108438791,0.001414536,75,22,1052,49750,42.261671883,18,1062.5,42550,42.658123902,21,1007,34000,42.307692308,1.22,1.22,,,42.502482622,42.502482622,,,33.477710022,33.477710022,,,10.05,10.05,0,0,0,37.08,0.47,15.08
390351221003,509,471,1,0,0,37,64,64,0,0,45,2,10,33,52,52,0,0,Cuyahoga,0.19327966,6,0,0,0,1197,56,90,0.0223617209,0.0062926136,63,21,1064,39700,33.703409992,25,1092,54900,45.417236662,18,1080,47250,44.070512821,1.2307692308,1.2307692308,,,40.575404108,40.575404108,,,23.791247782,23.791247782,,,10.22,10.22,0,0,0,11.57,3.26,12.38
390351222001,394.66666667,386,8.6666666667,0,0,0,81,81,0,0,39,10,12,17,63,63,0,0,Cuyahoga,0.4976837731,14,0,0,0,917,71,184,0.1493148818,0.0498985236,123,30,1194,39950,36.232263561,26,1096,27250,26.95728819,25,1125,33000,27.136752137,1.2857142857,1.2857142857,,,28.109854604,28.109854604,,,19.474127711,19.474127711,,,15.96,15.96,0,0,0,30,10.03,31.17
390351222002,356.33333333,353,3,0,0,1,55,55,0,0,37,8,13,16,43,43,0,0,Cuyahoga,0.2289539565,6,0,0,0,823,44,250,0.1194249311,0.0265331224,70,20,1300,47500,34.655172414,17,1120,41150,34.77443609,18,1187.5,35450,27.245263697,1.2790697674,1.2790697674,,,32.521395655,32.521395655,,,19.754760213,19.754760213,,,12.07,12.07,0,0,0,52.16,11.59,19.64
390351223001,483.66666667,481.33333333,1,0,0,1.3333333333,76,76,0,0,34,8,11,15,66,66,0,0,Cuyahoga,0.2983519615,13,0,0,0,718,139,165,0.1091139377,0.0327226455,118,21,994,31000,32.393162393,18,1008,32300,29.63980464,37,960,32000,31.145833333,1.1515151515,1.1515151515,,,30.793123921,30.793123921,,,15.899235485,15.899235485,,,13.65,13.65,0,0,0,36.57,10.97,24.4
390351223002,310.33333333,310.33333333,0,0,0,0,41,41,0,0,21,3,3,15,31,31,0,0,Cuyahoga,0.2967021469,2,0,0,0,886,60,148,0.0079910971,0.0147321224,35,16,1050,25500,24.055166325,11,1064,32000,25.342261905,14,990,38750,36.85479798,1.3225806452,1.3225806452,,,31.932773109,31.932773109,,,22.645007021,22.645007021,,,9.99,9.99,0,0,0,2.69,4.97,11.28
390351231001,512.33333333,479,32.333333333,0,0,1,89,83,6,0,5,0,0,5,81,75,6,0,Cuyahoga,0.3049222622,2,0,0,0,878,113,142,0.0389453125,0.0022425964,12,27,1305,134000,103.91566265,31,1195,150000,117.37089202,25,1200,160000,124.51361868,1.0987654321,1.1066666667,1,,111.60714286,113.56660528,65.329794968,,26.976413544,24.860006775,9.8242044008,,15.81,14.64,1.17,0,0,12.77,0.74,2.34
390351231002,260,240,12,8,0,0,46,42,3,1,4,0,0,4,43,39,3,1,Cuyahoga,0.0837196929,0,0,0,0,673,14,22,0,0.0033255854,16,17,1577,200000,113.21585903,11,1488,220000,151.20967742,14,1570,209000,146.20018536,1.0697674419,1.0769230769,1,1,126.27731771,132.87362119,71.556350626,89.379600421,34.31782367,31.42930991,28.020325605,,16.54,15,1.15,0.38,0,0,3.97,6.15
390351231003,222,205,17,0,0,0,31,29,2,0,1,0,0,1,29,27,2,0,Cuyahoga,0.0668949045,0,0,0,0,751,0,127,0.0006811725,0.0013822529,3,7,1577,168000,105.61426684,10,1351.5,179000,142.38352745,12,1476,216000,136.0030738,1.0689655172,1.0740740741,1,,134.28018076,135.15406162,87.08271904,,29.014086717,27.498652319,12.668127754,,13.06,12.16,0.9,0,0,1.02,2.07,1.35
390351232001,480.33333333,440,40,0,0,1,86,81,5,0,11,0,0,11,78,74,4,0,Cuyahoga,0.1440458411,0,0,0,0,1120,92,70,0.0058049242,0.0037219137,24,20,1314,132935,101.39044689,29,1237,133000,103.8803557,32,1265,144950,113.86821064,1.1025641026,1.0945945946,1.25,,102.56410256,103.8803557,62.30945122,,32.218592161,31.578631419,20.79625702,,16.24,15.41,0.83,0,0,4.03,2.58,5
390351232002,559,550,9,0,0,0,110,110,0,0,3,0,0,3,102,102,0,0,Cuyahoga,0.3017620159,0,0,0,0,1019,48,54,0.0843116893,0.0010642648,27,39,1189,100000,84.586466165,40,1083,111000,105.45047092,31,1114,119900,105.75139147,1.0784313725,1.0784313725,,,100.61415951,100.61415951,,,32.361714582,32.361714582,,,18.25,18.25,0,0,0,27.94,0.35,4.83
390351232003,357,342,15,0,0,0,69,68,1,0,11,0,0,11,63,62,1,0,Cuyahoga,0.1045510636,0,0,0,0,544,26,102,0.0048697917,0.0055444,17,26,1173,117750,102.54713006,23,1302,123000,100.9984639,19,1260,140000,110.00709723,1.0952380952,1.0967741935,1,,103.32434861,103.51539891,50.607287449,,30.277809255,29.869412975,,,17.65,17.37,0.28,0,0,4.66,5.3,4.76
390351234001,235,192,43,0,0,0,40,32,8,0,4,1,0,3,36,29,7,0,Cuyahoga,0.0685091977,1,0,0,0,746,26,153,0.0058170842,0.0011291538,29,13,1309,147900,117.50330251,9,1216,133500,113.55311355,10,1366,168750,113.75269781,1.1111111111,1.1034482759,1.1428571429,,97.087228652,114.34234625,67.05191943,,36.604052456,34.793386792,11.093144181,,15.32,12.34,2.98,0,0,8.49,1.65,12.34
390351234002,202,171,31,0,0,0,27,22,5,0,1,0,0,1,27,22,5,0,Cuyahoga,0.1043518348,2,0,0,0,707,26,218,0.0315672348,0.0014634986,17,6,1575,152250,90.115150989,10,1475,167650,108.50245036,6,1433,153500,106.36808787,1,1,1,,96.959737058,103.4828107,70.072992701,,25.947991312,22.281447174,10.994996267,,13.37,10.89,2.48,0,0,30.25,1.4,8.42
390351234003,228,220,8,0,0,0,44,41,3,0,3,1,1,1,41,39,2,0,Cuyahoga,0.0895950097,1,0,0,0,708,0,101,0.0157471376,0,8,15,1581,155000,102.16216216,18,1488,179550,121.18556539,8,1456,193200,122.7478127,1.0731707317,1.0512820513,1.5,,111.58312828,116.01085482,40.609137056,,44.593337631,41.669178719,19.701919729,,17.98,17.11,0.88,0,0,17.58,0,3.51
390351234004,341,324,17,0,0,0,77,74,3,0,2,0,0,2,72,69,3,0,Cuyahoga,0.1154113455,0,0,0,0,822,24,0,0.0002720386,0.0011957645,7,19,1372,167500,113.46153846,24,1357,176450,130.46638418,31,1216,172000,130.71297989,1.0694444444,1.0724637681,1,,126.16099071,126.79356369,81.140350877,,26.986222922,26.468317337,18.329930111,,21.11,20.23,0.88,0,0,0.24,1.04,2.05
390351234005,226.33333333,216,10,0,0,1,40,38,2,0,2,0,0,2,36,34,2,0,Cuyahoga,0.5978487159,2,0,0,0,720,85,196,0.0691857137,0.0303428461,9,19,1596,164000,98.557692308,12,1588.5,146500,90.269316139,7,1422,180000,107.84901138,1.1111111111,1.1176470588,1,,98.258997609,98.546489296,65.645200884,,28.081297873,27.72450883,5.1784679581,,15.91,15.02,0.88,0,0,11.57,5.08,3.98
390351235011,404,316.66666667,86,0,0,1.3333333333,78,59,19,0,14,1,4,9,67,53,14,0,Cuyahoga,0.1286071596,7,0,0,0,1510,131,315,0.0384815843,0.0087233485,44,19,1193,46000,40.50608931,14,1167,47250,45.68987464,26,1147.5,66000,59.749782766,1.1641791045,1.1132075472,1.3571428571,,41.595527318,47.643707923,34.282700422,,20.240650597,21.398305234,11.554005388,,16.58,13.12,3.47,0,0,29.92,6.78,10.89
390351235012,87.666666667,70.666666667,16,0,0,1,17,11,6,0,3,0,0,3,14,10,4,0,Cuyahoga,0.3360749162,1,0,0,0,111,23,15,0.2911828512,0.0042304795,9,3,880,47500,56.423611111,1,864,40000,46.296296296,7,1040,40000,50.366300366,1.2142857143,1.1,1.5,,45.454545455,50.366300366,22.461678041,,18.713576808,15.594899263,16.298007641,,15.97,11.41,4.56,0,0,86.64,1.26,10.27
390351235013,248,214,34,0,0,0,42,39,3,0,5,0,0,5,37,34,3,0,Cuyahoga,0.2025785448,2,0,0,0,651,83,112,0.0674657082,0.0033550706,12,18,1081.5,44675,47.925047491,9,1139,45000,44.661190965,12,1096,60000,58.366613056,1.1351351351,1.1470588235,1,,50.072269479,52.516411379,40,,24.320533308,24.935103673,7.8530556731,,14.92,13.71,1.21,0,0,33.3,1.66,4.84
390351235014,463,370,93,0,0,0,98,73,25,0,14,2,0,12,87,63,24,0,Cuyahoga,0.1127978199,1,0,0,0,1533,92,295,0.01393552,0.0009900138,8,17,1176,73000,60.161408657,26,1257,72500,58.760300555,30,1195.5,57600,47.710583809,1.1264367816,1.1587301587,1.0416666667,,48.129956103,58.069381599,39.787234043,,20.87241438,21.870325935,12.403558923,,18.79,13.61,5.18,0,0,12.35,0.88,1.73
390351235021,107,103,4,0,0,0,11,10,1,0,3,1,1,1,10,9,1,0,Cuyahoga,0.0402048195,0,0,0,0,778,46,318,0,0,4,3,832,25000,30.048076923,5,874,52000,59.496567506,2,1040,34675,34.595352564,1.1,1.1111111111,1,,53.395061728,47.130223172,68.322981366,,23.502049871,24.104262024,,,9.35,8.41,0.93,0,0,0,0,3.74
390351235022,336,323,13,0,0,0,48,48,0,0,8,1,5,2,45,45,0,0,Cuyahoga,0.1700660389,2,0,0,0,1209,92,454,0.0611007447,0.0022858557,35,17,988,82500,75.721153846,14,986,54000,59.459841629,17,1065,65000,71.995192308,1.0666666667,1.0666666667,,,71.477353239,71.477353239,,,36.565543389,36.565543389,,,13.39,13.39,0,0,0,35.93,1.34,10.42
390351235023,211,178,33,0,0,0,39,34,5,0,4,0,0,4,37,32,5,0,Cuyahoga,0.081029333,0,0,0,0,706,10,95,0.0454754218,0,19,10,1331,110950,75.903649976,14,1220,134000,100.59301422,10,1233,137250,112.94197381,1.0540540541,1.0625,1,,88.36996337,96.821185912,54.171180932,,30.887780913,30.261322254,12.353756651,,17.54,15.17,2.37,0,0,56.12,0,9
390351236011,455.66666667,439.66666667,16,0,0,0,77,74,3,0,17,0,3,14,68,66,2,0,Cuyahoga,0.1503844805,3,0,0,0,1161,48,75,0.0203470429,0.000348657,25,20,1345,125000,88.166540697,25,1344,141000,105.97986975,29,1413,135000,98.244382022,1.1323529412,1.1212121212,1.5,,95.95959596,97.835426305,41.630778065,,31.336394364,29.661799882,20.827484253,,14.92,14.48,0.44,0,0,13.53,0.23,5.49
390351236012,310,297,13,0,0,0,60,57,3,0,12,0,5,7,57,54,3,0,Cuyahoga,0.080935124,0,0,0,0,778,0,120,0,0,14,21,1152,104000,98.717948718,20,1176,121000,107.69959207,16,1189,124461,117.90046096,1.0526315789,1.0555555556,1,,100.80891331,101.76282051,60.606060606,,31.446397011,29.421045934,32.88753848,,18.39,17.42,0.97,0,0,0,0,4.52
390351236013,451,441,10,0,0,0,81,78,3,0,12,0,0,12,75,72,3,0,Cuyahoga,0.2616456138,2,0,0,0,1229,0,164,0.0111360767,0.0028729769,28,24,1231,110500,84.934285123,26,1376,129500,97.02861417,28,1234,136000,108.95325203,1.08,1.0833333333,1,,94.130434783,100.98380494,45.150501672,,31.372267174,30.462463482,9.4514684623,,16.63,15.96,0.67,0,0,4.26,1.1,6.21
390351236021,387,368,1,16,0,2,72,69,0,3,11,0,0,11,65,62,0,3,Cuyahoga,0.1509999274,0,0,0,0,906,0,225,0.0170698821,0.0003933153,28,13,1080,70000,60.317460317,28,1080,100000,87.337662338,28,1080,104000,94.943482443,1.1076923077,1.1129032258,,1,84.33048433,87.012987013,,39.0625,30.548897028,29.118677231,,14.498193144,16.8,16.02,0,0.78,0,11.3,0.26,7.24
390351236022,542,532,10,0,0,0,94,92,2,0,20,1,2,17,85,83,2,0,Cuyahoga,0.7344586153,1,1,100,100,1783,151,319,0.0485233729,0.0226678719,27,33,1502,128000,82.359192349,30,1537,137500,93.33700581,29,1540,154000,96.49122807,1.1058823529,1.1084337349,1,,92.939189098,93.109516534,55.682213777,,25.834350219,25.406963905,22.476776925,,15.68,15.31,0.37,0,0.18,6.61,3.09,4.98
390351236031,254.66666667,222.33333333,24,0,0,12.5,33,28,5,0,8,0,2,6,32,27,5,0,Cuyahoga,0.2135469354,0,0,0,0,601,0,118,0.1771671617,0.0020236097,13,7,1482,118000,74.372294372,8,1155,98600,75.856525642,13,1258,130000,109.09090909,1.03125,1.037037037,1,,79.622132254,86.687853107,43.706293706,,31.575616195,28.632478163,6.8949976941,,12.57,10.6,1.96,0,0,82.96,0.95,5.1
390351236032,515.33333333,436.66666667,78,0,0,1,98,80,18,0,7,0,1,6,90,72,18,0,Cuyahoga,0.2719827273,0,0,0,0,1806,157,339,0.0701768394,0.0039204545,20,28,1476,144750,94.744568703,28,1522.5,155250,105.14201587,24,1357.5,143250,108.5495661,1.0888888889,1.1111111111,1,,92.539983165,102.38087911,66.428436569,,32.108027141,30.439125676,17.513280085,,17.46,13.97,3.49,0,0,25.8,1.44,3.88
390351236033,361.66666667,342.66666667,19,0,0,0,64,59,5,0,14,0,1,13,61,56,5,0,Cuyahoga,0.1324037023,3,0,0,0,920,34,110,0.0109937801,0.002512698,24,15,1373,133500,105.56348074,24,1290.5,135000,103.13990002,20,1257.5,135000,99.005565041,1.0491803279,1.0535714286,1,,101.93452381,103.27868852,53.067185979,,31.845735249,30.19452541,23.757373286,,16.87,15.48,1.38,0,0,8.3,1.9,6.64
390351237001,251.66666667,249.33333333,2,0,0,1,51,50,1,0,10,1,2,7,45,44,1,0,Cuyahoga,0.0832316598,0,1,203,203,518,39,74,0.0114202393,0.0018246743,15,17,910,57900,55.833333333,15,910,76000,78.883495146,18,976,71250,77.993054755,1.1333333333,1.1363636364,1,,73.697916667,73.936870421,46.697038724,,49.819915787,50.148116027,,,17.88,17.48,0.4,0,0.4,13.72,2.19,5.96
390351237002,233,221,11.333333333,0,0,1,42,41,1,0,10,1,3,6,39,38,1,0,Cuyahoga,0.0872096705,2,0,0,0,626,21,40,0.0180851125,0.0031016127,17,13,1179,78000,68.438003221,9,1392,90000,79.92007992,19,1236,120000,91.787347561,1.0769230769,1.0789473684,1,,78.822435158,79.132473623,76.236263736,,19.18555617,19.42026837,,,16.74,16.31,0.43,0,0,20.74,3.56,7.3
